ip_origem,tentativas_total,falhas,usuarios_distintos,intervalo_medio_seg,fracao_noturna,usuarios_inexistentes,sucesso_apos_falhas,portas_distintas,label
10.173.103.19,205,192,31,5.5,0.66,9,0,1,brute_force
10.211.228.60,4,1,1,4427.9,0.173,0,1,1,benigno
10.223.171.23,5,0,2,1134.2,0.053,0,1,1,benigno
10.163.143.55,12,11,8,2731.1,0.335,3,0,1,brute_force
10.188.77.219,9,0,2,2484.1,0.347,0,0,1,benigno
10.143.152.164,4,0,1,4012.4,0.234,1,0,1,benigno
10.142.215.192,6,0,3,4392.1,0.049,0,0,1,benigno
10.114.20.22,6,1,3,5207.9,0.121,0,0,1,benigno
10.236.152.209,6,0,1,2062.0,0.028,0,1,2,benigno
10.254.8.175,4,1,1,4248.7,0.093,0,0,1,benigno
10.90.228.139,16,1,1,6044.8,0.864,0,0,1,benigno
10.75.141.95,4,1,1,4440.6,0.033,0,1,1,benigno
10.1.154.116,9,1,3,3172.4,0.125,0,1,1,benigno
10.250.229.199,194,181,24,0.4,0.497,14,0,1,brute_force
10.128.134.53,8,2,1,3330.4,0.033,0,1,1,benigno
10.116.6.179,8,1,2,2750.6,0.122,0,0,2,benigno
10.71.217.181,9,0,1,3963.6,0.233,0,0,1,benigno
10.159.170.133,3,1,3,3588.6,0.174,0,0,1,benigno
10.13.233.204,9,0,1,1979.3,0.129,0,0,1,benigno
10.24.185.15,195,169,28,1.0,0.628,15,0,2,brute_force
10.242.126.250,192,175,26,1.1,0.706,15,0,3,brute_force
10.65.188.127,9,8,6,2760.0,0.093,1,0,1,brute_force
10.244.164.144,176,151,21,5.5,0.914,16,0,2,brute_force
10.10.168.91,12,11,3,3197.6,0.14,0,0,1,benigno
10.176.224.32,6,2,1,5001.7,0.086,0,0,1,benigno
10.44.144.119,8,0,2,3356.4,0.024,0,0,1,benigno
10.133.175.195,203,177,31,1.7,0.692,11,0,1,brute_force
10.216.231.212,8,2,1,3061.7,0.143,0,0,1,benigno
10.217.225.69,9,1,3,2628.4,0.04,0,0,2,benigno
10.52.44.201,9,1,1,1383.6,0.43,0,1,1,benigno
10.227.125.33,151,1,1,836.8,0.252,1,0,1,benigno
10.241.91.94,204,198,13,2.7,0.621,23,0,3,brute_force
10.1.139.97,7,0,2,2275.1,0.002,0,0,1,benigno
10.169.231.57,13,3,3,4510.8,0.613,0,0,2,benigno
10.157.164.62,10,0,1,2486.8,0.128,0,0,1,benigno
10.43.251.87,8,1,1,5718.3,0.206,0,1,1,benigno
10.148.199.42,11,1,2,3983.2,0.335,0,0,2,benigno
10.173.82.58,9,1,1,4147.6,0.035,0,0,1,benigno
10.58.209.154,4,0,1,1108.8,0.316,0,0,1,benigno
10.201.106.174,5,2,1,3560.8,0.039,0,0,1,benigno
10.190.154.179,181,161,23,2.1,0.839,14,0,2,brute_force
10.187.77.97,11,10,6,1637.1,0.231,3,0,1,brute_force
10.182.173.150,8,2,1,5141.4,0.279,0,0,2,benigno
10.204.52.127,13,0,2,1055.0,0.038,0,0,1,benigno
10.170.240.244,8,1,1,1424.4,0.018,0,1,1,benigno
10.55.119.133,13,1,3,908.6,0.022,0,0,1,benigno
10.43.243.72,7,0,1,2935.1,0.268,0,0,2,benigno
10.31.163.197,5,0,3,3839.7,0.142,0,1,1,benigno
10.144.141.141,4,0,1,4523.9,0.077,0,1,2,benigno
10.4.142.134,7,0,1,2583.6,0.006,0,0,1,benigno
10.16.27.101,9,1,2,1274.1,0.041,0,0,2,benigno
10.56.186.115,7,1,1,5189.9,0.126,0,0,2,benigno
10.87.178.169,193,166,24,0.7,0.939,11,0,1,brute_force
10.65.148.31,198,185,33,6.4,0.727,12,0,1,brute_force
10.104.139.169,8,0,2,2297.8,0.213,0,0,1,benigno
10.200.139.115,9,0,2,1171.5,0.076,0,0,1,benigno
10.149.212.79,7,2,2,3246.6,0.022,0,1,2,benigno
10.175.26.170,3,2,1,2865.1,0.015,0,0,1,benigno
10.202.162.52,2,0,3,2184.9,0.05,0,0,1,benigno
10.129.178.28,7,0,1,6470.8,0.201,1,0,1,benigno
10.80.187.124,6,0,3,2548.9,0.126,0,1,2,benigno
10.113.248.68,8,1,3,2766.3,0.132,0,0,1,benigno
10.175.171.147,6,2,1,1739.9,0.567,0,0,1,benigno
10.110.233.20,9,1,3,2492.5,0.12,0,1,1,benigno
10.8.222.176,221,202,31,3.5,0.689,12,0,1,brute_force
10.222.117.33,5,2,1,3361.0,0.203,0,0,1,benigno
10.116.4.221,6,1,1,9184.0,0.309,0,0,1,benigno
10.216.124.243,196,174,31,3.5,0.51,17,0,3,brute_force
10.216.6.93,2,0,1,2441.9,0.248,0,1,1,benigno
10.128.208.45,9,0,2,1887.8,0.246,0,0,2,benigno
10.253.127.97,4,1,3,844.4,0.255,0,0,2,benigno
10.55.126.3,4,3,2,4488.9,0.209,0,0,2,benigno
10.149.108.63,142,1,1,625.2,0.059,0,0,1,benigno
10.160.74.60,9,0,1,5593.6,0.125,0,0,1,benigno
10.195.79.128,6,0,1,4307.0,0.083,0,0,1,benigno
10.166.247.102,182,175,31,5.3,0.668,11,0,3,brute_force
10.101.166.230,7,0,1,5062.8,0.037,0,1,1,benigno
10.47.113.208,202,182,29,3.2,0.534,6,0,2,brute_force
10.184.199.171,10,0,2,3719.3,0.162,0,0,2,benigno
10.213.107.248,6,1,3,3609.1,0.391,0,0,1,benigno
10.104.223.30,7,0,1,4165.8,0.137,0,1,1,benigno
10.169.194.239,5,2,2,6216.8,0.061,0,0,2,benigno
10.31.222.20,194,168,25,3.0,0.57,14,0,2,brute_force
10.5.69.41,5,0,2,5111.6,0.001,0,1,1,benigno
10.205.27.197,4,0,1,6549.2,0.49,0,0,1,benigno
10.203.147.245,4,1,2,5371.1,0.274,0,1,1,benigno
10.208.120.81,10,0,1,4591.0,0.208,0,0,1,benigno
10.250.233.81,8,1,2,6182.6,0.075,0,0,1,benigno
10.217.136.219,5,0,1,7978.9,0.384,0,1,1,benigno
10.230.225.17,8,1,2,3896.6,0.048,0,0,2,benigno
10.100.93.233,8,2,1,4224.3,0.199,0,1,1,benigno
10.192.105.4,10,2,3,2698.8,0.378,1,1,1,benigno
10.132.82.35,5,0,1,3566.3,0.558,0,0,1,benigno
10.49.119.142,7,0,1,3315.2,0.36,0,0,1,benigno
10.166.193.158,4,0,1,4890.3,0.197,0,0,2,benigno
10.175.117.141,7,0,1,3195.1,0.267,0,0,1,benigno
10.65.99.53,5,2,1,5869.1,0.488,0,0,1,benigno
10.37.85.150,6,0,2,2489.0,0.416,0,1,1,benigno
10.196.53.208,199,191,18,1.2,0.483,16,0,3,brute_force
10.39.147.201,8,2,1,9376.5,0.076,0,0,1,benigno
10.141.92.107,5,0,3,7241.2,0.639,0,0,2,benigno
10.41.135.190,133,0,1,382.8,0.025,0,1,1,benigno
10.43.146.65,7,0,3,3986.6,0.049,0,1,1,benigno
10.36.160.222,17,13,2,7106.4,0.181,1,0,1,benigno
10.106.59.170,4,0,2,827.5,0.373,0,1,1,benigno
10.12.69.9,8,1,1,4225.6,0.4,0,0,1,benigno
10.207.209.120,11,0,1,4345.2,0.238,0,0,2,benigno
10.148.171.52,12,11,4,1463.2,0.73,3,1,1,brute_force
10.2.84.250,5,1,3,1373.9,0.126,0,0,1,benigno
10.128.171.5,11,0,1,2017.8,0.758,0,0,2,benigno
10.194.98.48,9,0,3,2969.3,0.169,0,0,2,benigno
10.140.234.175,16,15,1,2127.0,0.045,0,1,1,benigno
10.19.234.84,7,0,1,1234.6,0.092,0,0,1,benigno
10.77.8.8,7,0,2,2202.6,0.134,0,0,1,benigno
10.206.95.208,6,1,1,3963.4,0.306,0,0,1,benigno
10.247.187.129,7,2,3,3156.9,0.142,0,0,2,benigno
10.22.26.188,15,1,1,3687.1,0.306,0,0,1,benigno
10.12.71.25,14,2,1,1406.7,0.907,0,0,1,benigno
10.21.103.227,7,1,2,4014.4,0.035,0,0,1,benigno
10.179.200.8,5,2,2,3405.4,0.087,0,0,1,benigno
10.65.170.70,11,9,5,3284.4,0.787,2,0,1,brute_force
10.177.147.186,7,1,1,3335.5,0.222,0,0,1,benigno
10.64.50.20,5,0,1,3102.6,0.191,0,1,1,benigno
10.154.65.54,225,221,24,4.5,0.647,12,0,1,brute_force
10.58.238.72,9,1,2,5579.2,0.299,0,0,1,benigno
10.148.72.8,10,2,1,2687.7,0.125,0,0,1,benigno
10.10.21.218,9,0,1,2538.6,0.499,0,0,2,benigno
10.56.58.102,5,1,2,1600.3,0.171,0,0,2,benigno
10.37.209.58,5,1,1,3856.3,0.336,0,0,1,benigno
10.155.17.124,131,0,1,741.1,0.035,0,0,2,benigno
10.24.248.36,11,1,2,2665.5,0.195,0,1,1,benigno
10.239.46.136,11,2,2,5127.0,0.776,0,0,1,benigno
10.254.201.111,8,1,3,1719.6,0.132,0,0,1,benigno
10.107.32.12,186,175,22,3.3,0.489,17,0,3,brute_force
10.163.209.20,7,0,2,3651.9,0.12,0,0,1,benigno
10.10.7.164,10,0,1,2452.3,0.717,0,0,1,benigno
10.115.151.63,4,2,1,9717.8,0.104,0,1,1,benigno
10.172.85.128,7,6,1,418.6,0.091,1,0,1,benigno
10.3.146.96,10,0,1,5179.7,0.019,0,0,1,benigno
10.32.243.141,17,14,3,5595.3,0.116,0,0,1,benigno
10.19.70.66,10,1,1,2374.5,0.303,0,0,1,benigno
10.23.36.250,9,1,2,5819.2,0.364,0,1,1,benigno
10.115.41.150,182,163,40,5.2,0.572,14,0,1,brute_force
10.133.72.80,8,1,2,1631.8,0.404,0,0,1,benigno
10.216.192.215,5,1,1,6077.9,0.059,0,1,2,benigno
10.247.199.90,4,0,2,3447.8,0.088,0,1,2,benigno
10.153.163.23,8,0,2,4187.2,0.173,0,1,1,benigno
10.25.235.92,8,0,1,2912.4,0.051,0,0,2,benigno
10.80.12.44,5,1,3,2761.6,0.059,0,1,2,benigno
10.181.174.28,216,206,27,8.8,0.801,8,0,1,brute_force
10.131.28.88,10,0,1,2454.8,0.26,0,0,1,benigno
10.124.108.113,8,0,1,2259.8,0.162,0,0,1,benigno
10.190.101.79,8,1,2,4158.3,0.277,0,0,2,benigno
10.188.234.127,7,1,3,4709.2,0.373,0,0,1,benigno
10.4.8.225,5,0,1,4014.6,0.429,0,0,1,benigno
10.14.24.195,14,13,3,2011.3,0.058,0,1,1,benigno
10.54.226.216,168,145,30,2.5,0.808,12,0,1,brute_force
10.50.1.74,3,1,1,1797.3,0.306,0,0,1,benigno
10.222.18.19,7,0,1,4782.4,0.123,0,0,1,benigno
10.75.202.3,9,1,2,2507.5,0.036,0,0,1,benigno
10.26.97.193,4,1,1,6774.9,0.219,0,0,2,benigno
10.102.125.84,5,0,1,2932.7,0.197,0,0,1,benigno
10.145.9.135,6,0,1,2377.6,0.15,0,1,1,benigno
10.182.254.54,9,0,2,3103.1,0.24,0,1,2,benigno
10.71.254.12,4,1,2,4928.8,0.029,0,1,1,benigno
10.13.231.236,6,2,2,3318.4,0.031,0,0,1,benigno
10.212.42.141,6,0,2,676.2,0.112,0,1,1,benigno
10.173.86.235,12,1,3,8485.4,0.179,0,0,2,benigno
10.56.24.53,3,1,1,1938.4,0.092,0,1,1,benigno
10.191.96.216,16,15,1,764.1,0.016,0,1,2,benigno
10.141.51.185,4,0,2,6741.1,0.075,0,0,1,benigno
10.118.186.4,11,1,1,2416.4,0.142,0,1,2,benigno
10.221.56.172,7,1,2,3496.7,0.39,0,1,1,benigno
10.164.83.24,8,1,2,4029.5,0.029,0,0,1,benigno
10.39.11.81,10,0,2,2050.8,0.081,0,0,2,benigno
10.208.119.240,11,1,2,3379.2,0.856,0,1,1,benigno
10.86.238.92,5,0,1,4718.0,0.128,0,0,1,benigno
10.136.103.222,3,2,1,4230.8,0.312,0,1,1,benigno
10.134.86.17,4,0,3,5894.4,0.269,0,0,1,benigno
10.197.61.217,12,9,1,2858.9,0.161,1,0,1,benigno
10.195.46.140,9,8,5,2087.9,0.241,2,0,1,brute_force
10.116.92.106,2,0,3,2028.0,0.088,0,1,1,benigno
10.91.20.88,16,13,3,1356.8,0.294,1,0,1,benigno
10.30.90.59,9,0,1,3599.3,0.133,0,0,1,benigno
10.0.221.19,5,1,1,4226.9,0.133,0,0,1,benigno
10.201.151.103,15,12,1,4213.7,0.441,0,1,1,benigno
10.149.61.62,8,7,3,1636.6,0.193,0,1,1,benigno
10.90.6.197,4,0,1,6886.0,0.051,0,0,2,benigno
10.130.241.208,7,0,2,1958.7,0.107,0,0,1,benigno
10.122.178.173,177,169,26,1.6,0.662,13,0,1,brute_force
10.98.164.183,13,1,2,2001.8,0.039,0,0,1,benigno
10.116.8.209,13,0,2,4310.0,0.303,0,0,1,benigno
10.113.73.40,5,0,2,9672.2,0.275,0,0,1,benigno
10.243.187.36,10,1,1,3367.5,0.264,0,0,1,benigno
10.201.198.158,205,192,26,1.4,0.378,14,0,3,brute_force
10.10.120.28,224,204,32,9.1,0.73,11,0,1,brute_force
10.243.147.32,6,2,3,4920.5,0.06,0,0,1,benigno
10.253.13.154,10,0,3,2485.5,0.417,0,1,1,benigno
10.214.237.36,135,0,1,544.3,0.211,0,0,1,benigno
10.6.162.198,214,183,27,0.8,0.87,14,1,1,brute_force
10.4.144.176,18,2,1,3568.9,0.704,0,0,2,benigno
10.201.202.187,210,183,24,0.8,0.669,16,0,2,brute_force
10.20.177.93,7,1,1,3100.2,0.498,0,0,1,benigno
10.151.81.163,8,1,1,3469.1,0.355,0,0,2,benigno
10.37.232.20,11,8,7,1535.4,0.198,3,0,1,brute_force
10.193.239.149,6,0,2,3235.6,0.334,0,0,1,benigno
10.80.187.79,227,217,34,0.7,0.434,8,1,2,brute_force
10.76.151.222,9,1,1,1496.9,0.03,0,0,1,benigno
10.161.180.111,3,1,1,2238.7,0.075,0,1,1,benigno
10.137.211.161,9,1,3,4377.6,0.511,0,0,1,benigno
10.164.219.4,7,1,2,788.9,0.344,0,0,1,benigno
10.233.15.127,5,2,2,4555.0,0.358,0,1,1,benigno
10.55.74.227,3,1,1,4301.8,0.33,0,0,1,benigno
